,time,note,velocity,player,section,y,side,timecode,frames
21367,2118,72,77,5,2,783.5,False,330:23,9923
21368,2118,75,77,5,2,694.6,True,330:23,9923
21369,2119,65,77,5,2,1020.7,False,330:28,9928
21370,2120,70,77,5,2,872.5,True,331:02,9932
21371,2120,73,77,5,2,753.9,True,331:02,9932
21372,2121,72,77,5,2,783.5,False,331:07,9937
21373,2121,75,77,5,2,694.6,True,331:07,9937
21374,2122,70,77,5,2,872.5,True,331:12,9942
21375,2122,73,77,5,2,753.9,True,331:12,9942
21376,2123,72,77,5,2,783.5,False,331:16,9946
21377,2123,77,77,5,2,605.6,False,331:16,9946
21378,2124,65,77,5,2,1020.7,False,331:21,9951
21379,2125,70,77,5,2,872.5,True,331:26,9956
21380,2125,73,77,5,2,753.9,True,331:26,9956
21381,2126,72,77,5,2,783.5,False,332:00,9960
21382,2126,75,77,5,2,694.6,True,332:00,9960
21383,2127,65,77,5,2,1020.7,False,332:05,9965
21384,2128,70,77,5,2,872.5,True,332:10,9970
21385,2128,73,77,5,2,753.9,True,332:10,9970
21386,2129,72,77,5,2,783.5,False,332:15,9975
21387,2129,75,77,5,2,694.6,True,332:15,9975
21388,2130,70,77,5,2,872.5,True,332:19,9979
21389,2130,73,77,5,2,753.9,True,332:19,9979
21390,2131,72,77,5,2,783.5,False,332:24,9984
21391,2131,77,77,5,2,605.6,False,332:24,9984
21392,2132,65,77,5,2,1020.7,False,332:29,9989
21393,2133,70,77,5,2,872.5,True,333:03,9993
21394,2133,73,77,5,2,753.9,True,333:03,9993
21395,2134,72,77,5,2,783.5,False,333:08,9998
21396,2134,75,77,5,2,694.6,True,333:08,9998
21397,2135,65,77,5,2,1020.7,False,333:13,10003
21398,2136,70,77,5,2,872.5,True,333:17,10007
21399,2136,73,77,5,2,753.9,True,333:17,10007
21400,2137,72,77,5,2,783.5,False,333:22,10012
21401,2137,75,77,5,2,694.6,True,333:22,10012
21402,2138,70,77,5,2,872.5,True,333:27,10017
21403,2138,73,77,5,2,753.9,True,333:27,10017
21404,2139,72,77,5,2,783.5,False,334:01,10021
21405,2139,77,77,5,2,605.6,False,334:01,10021
21406,2140,65,77,5,2,1020.7,False,334:06,10026
21407,2141,70,77,5,2,872.5,True,334:11,10031
21408,2141,73,77,5,2,753.9,True,334:11,10031
21409,2142,72,77,5,2,783.5,False,334:15,10035
21410,2142,75,77,5,2,694.6,True,334:15,10035
21411,2143,65,77,5,2,1020.7,False,334:20,10040
21412,2144,70,77,5,2,872.5,True,334:25,10045
21413,2144,73,77,5,2,753.9,True,334:25,10045
21414,2145,72,77,5,2,783.5,False,335:00,10050
21415,2145,75,77,5,2,694.6,True,335:00,10050
21416,2146,70,77,5,2,872.5,True,335:04,10054
21417,2146,73,77,5,2,753.9,True,335:04,10054
21418,2147,72,77,5,2,783.5,False,335:09,10059
21419,2147,77,77,5,2,605.6,False,335:09,10059
21420,2148,65,77,5,2,1020.7,False,335:14,10064
21421,2149,70,77,5,2,872.5,True,335:18,10068
21422,2149,73,77,5,2,753.9,True,335:18,10068
21423,2150,72,77,5,2,783.5,False,335:23,10073
21424,2150,75,77,5,2,694.6,True,335:23,10073
21425,2151,65,77,5,2,1020.7,False,335:28,10078
21426,2152,70,77,5,2,872.5,True,336:02,10082
21427,2152,73,77,5,2,753.9,True,336:02,10082
21428,2153,72,77,5,2,783.5,False,336:07,10087
21429,2153,75,77,5,2,694.6,True,336:07,10087
21430,2154,70,77,5,2,872.5,True,336:12,10092
21431,2154,73,77,5,2,753.9,True,336:12,10092
21432,2155,72,77,5,2,783.5,False,336:16,10096
21433,2155,77,77,5,2,605.6,False,336:16,10096
21434,2156,65,77,5,2,1020.7,False,336:21,10101
21435,2157,70,77,5,2,872.5,True,336:26,10106
21436,2157,73,77,5,2,753.9,True,336:26,10106
21437,2158,72,77,5,2,783.5,False,337:00,10110
21438,2158,75,77,5,2,694.6,True,337:00,10110
21439,2159,65,77,5,2,1020.7,False,337:05,10115
21440,2160,70,77,5,2,872.5,True,337:10,10120
21441,2160,73,77,5,2,753.9,True,337:10,10120
21442,2161,72,77,5,2,783.5,False,337:15,10125
21443,2161,75,77,5,2,694.6,True,337:15,10125
21444,2162,70,77,5,2,872.5,True,337:19,10129
21445,2162,73,77,5,2,753.9,True,337:19,10129
21446,2163,72,77,5,2,783.5,False,337:24,10134
21447,2163,77,77,5,2,605.6,False,337:24,10134
21448,2164,65,77,5,2,1020.7,False,337:29,10139
21449,2165,70,77,5,2,872.5,True,338:03,10143
21450,2165,73,77,5,2,753.9,True,338:03,10143
21451,2166,72,77,5,2,783.5,False,338:08,10148
21452,2166,75,77,5,2,694.6,True,338:08,10148
21453,2167,65,77,5,2,1020.7,False,338:13,10153
21454,2168,70,77,5,2,872.5,True,338:17,10157
21455,2168,73,77,5,2,753.9,True,338:17,10157
21456,2169,72,77,5,2,783.5,False,338:22,10162
21457,2169,75,77,5,2,694.6,True,338:22,10162
21458,2170,70,77,5,2,872.5,True,338:27,10167
21459,2170,73,77,5,2,753.9,True,338:27,10167
21460,2171,72,77,5,2,783.5,False,339:01,10171
21461,2171,77,77,5,2,605.6,False,339:01,10171
21462,2172,65,77,5,2,1020.7,False,339:06,10176
21463,2173,70,77,5,2,872.5,True,339:11,10181
21464,2173,73,77,5,2,753.9,True,339:11,10181
21465,2174,72,77,5,2,783.5,False,339:15,10185
21466,2174,75,77,5,2,694.6,True,339:15,10185
21467,2175,65,77,5,2,1020.7,False,339:20,10190
21468,2176,70,77,5,2,872.5,True,339:25,10195
21469,2176,73,77,5,2,753.9,True,339:25,10195
21470,2177,72,77,5,2,783.5,False,340:00,10200
21471,2177,75,77,5,2,694.6,True,340:00,10200
21472,2178,70,77,5,2,872.5,True,340:04,10204
21473,2178,73,77,5,2,753.9,True,340:04,10204
21474,2179,72,77,5,2,783.5,False,340:09,10209
21475,2179,77,77,5,2,605.6,False,340:09,10209
21476,2180,65,77,5,2,1020.7,False,340:14,10214
21477,2181,70,77,5,2,872.5,True,340:18,10218
21478,2181,73,77,5,2,753.9,True,340:18,10218
21479,2182,72,77,5,2,783.5,False,340:23,10223
21480,2182,75,77,5,2,694.6,True,340:23,10223
21481,2183,65,77,5,2,1020.7,False,340:28,10228
21482,2184,70,77,5,2,872.5,True,341:02,10232
21483,2184,73,77,5,2,753.9,True,341:02,10232
21484,2185,72,77,5,2,783.5,False,341:07,10237
21485,2185,75,77,5,2,694.6,True,341:07,10237
21486,2186,70,77,5,2,872.5,True,341:12,10242
21487,2186,73,77,5,2,753.9,True,341:12,10242
21488,2187,72,77,5,2,783.5,False,341:16,10246
21489,2187,77,77,5,2,605.6,False,341:16,10246
21490,2188,65,77,5,2,1020.7,False,341:21,10251
21491,2189,70,77,5,2,872.5,True,341:26,10256
21492,2189,73,77,5,2,753.9,True,341:26,10256
21493,2190,72,77,5,2,783.5,False,342:00,10260
21494,2190,75,77,5,2,694.6,True,342:00,10260
21495,2191,65,77,5,2,1020.7,False,342:05,10265
21496,2192,70,77,5,2,872.5,True,342:10,10270
21497,2192,73,77,5,2,753.9,True,342:10,10270
21498,2193,72,77,5,2,783.5,False,342:15,10275
21499,2193,75,77,5,2,694.6,True,342:15,10275
21500,2194,70,77,5,2,872.5,True,342:19,10279
21501,2194,73,77,5,2,753.9,True,342:19,10279
21502,2195,72,77,5,2,783.5,False,342:24,10284
21503,2195,77,77,5,2,605.6,False,342:24,10284
21504,2196,65,77,5,2,1020.7,False,342:29,10289
21505,2197,70,77,5,2,872.5,True,343:03,10293
21506,2197,73,77,5,2,753.9,True,343:03,10293
21507,2198,72,77,5,2,783.5,False,343:08,10298
21508,2198,75,77,5,2,694.6,True,343:08,10298
21509,2199,65,77,5,2,1020.7,False,343:13,10303
21510,2200,70,77,5,2,872.5,True,343:17,10307
21511,2200,73,77,5,2,753.9,True,343:17,10307
21512,2201,72,77,5,2,783.5,False,343:22,10312
21513,2201,75,77,5,2,694.6,True,343:22,10312
21514,2202,70,77,5,2,872.5,True,343:27,10317
21515,2202,73,77,5,2,753.9,True,343:27,10317
21516,2203,72,77,5,2,783.5,False,344:01,10321
21517,2203,77,77,5,2,605.6,False,344:01,10321
21518,2204,65,77,5,2,1020.7,False,344:06,10326
21519,2205,70,77,5,2,872.5,True,344:11,10331
21520,2205,73,77,5,2,753.9,True,344:11,10331
21521,2206,72,77,5,2,783.5,False,344:15,10335
21522,2206,75,77,5,2,694.6,True,344:15,10335
21523,2207,65,77,5,2,1020.7,False,344:20,10340
21524,2208,70,77,5,2,872.5,True,344:25,10345
21525,2208,73,77,5,2,753.9,True,344:25,10345
21526,2209,72,77,5,2,783.5,False,345:00,10350
21527,2209,75,77,5,2,694.6,True,345:00,10350
21528,2210,70,77,5,2,872.5,True,345:04,10354
21529,2210,73,77,5,2,753.9,True,345:04,10354
21530,2211,72,77,5,2,783.5,False,345:09,10359
21531,2211,77,77,5,2,605.6,False,345:09,10359
21532,2212,65,77,5,2,1020.7,False,345:14,10364
21533,2213,70,77,5,2,872.5,True,345:18,10368
21534,2213,73,77,5,2,753.9,True,345:18,10368
21535,2214,72,77,5,2,783.5,False,345:23,10373
21536,2214,75,77,5,2,694.6,True,345:23,10373
21537,2215,65,77,5,2,1020.7,False,345:28,10378
21538,2216,70,77,5,2,872.5,True,346:02,10382
21539,2216,73,77,5,2,753.9,True,346:02,10382
21540,2217,72,77,5,2,783.5,False,346:07,10387
21541,2217,75,77,5,2,694.6,True,346:07,10387
21542,2218,70,77,5,2,872.5,True,346:12,10392
21543,2218,73,77,5,2,753.9,True,346:12,10392
21544,2219,72,77,5,2,783.5,False,346:16,10396
21545,2219,77,77,5,2,605.6,False,346:16,10396
21546,2220,65,77,5,2,1020.7,False,346:21,10401
21547,2221,70,77,5,2,872.5,True,346:26,10406
21548,2221,73,77,5,2,753.9,True,346:26,10406
21549,2222,72,77,5,2,783.5,False,347:00,10410
21550,2222,75,77,5,2,694.6,True,347:00,10410
21551,2223,65,77,5,2,1020.7,False,347:05,10415
21552,2224,70,77,5,2,872.5,True,347:10,10420
21553,2224,73,77,5,2,753.9,True,347:10,10420
21554,2225,72,77,5,2,783.5,False,347:15,10425
21555,2225,75,77,5,2,694.6,True,347:15,10425
21556,2226,70,77,5,2,872.5,True,347:19,10429
21557,2226,73,77,5,2,753.9,True,347:19,10429
21558,2227,72,77,5,2,783.5,False,347:24,10434
21559,2227,77,77,5,2,605.6,False,347:24,10434
21560,2228,65,77,5,2,1020.7,False,347:29,10439
21561,2229,70,77,5,2,872.5,True,348:03,10443
21562,2229,73,77,5,2,753.9,True,348:03,10443
21563,2230,72,77,5,2,783.5,False,348:08,10448
21564,2230,75,77,5,2,694.6,True,348:08,10448
21565,2231,65,77,5,2,1020.7,False,348:13,10453
21566,2232,70,77,5,2,872.5,True,348:17,10457
21567,2232,73,77,5,2,753.9,True,348:17,10457
21568,2233,72,77,5,2,783.5,False,348:22,10462
21569,2233,75,77,5,2,694.6,True,348:22,10462
21570,2234,70,77,5,2,872.5,True,348:27,10467
21571,2234,73,77,5,2,753.9,True,348:27,10467
21572,2235,72,77,5,2,783.5,False,349:01,10471
21573,2235,77,77,5,2,605.6,False,349:01,10471
21574,2236,65,77,5,2,1020.7,False,349:06,10476
21575,2237,70,77,5,2,872.5,True,349:11,10481
21576,2237,73,77,5,2,753.9,True,349:11,10481
21577,2238,72,77,5,2,783.5,False,349:15,10485
21578,2238,75,77,5,2,694.6,True,349:15,10485
21579,2239,65,77,5,2,1020.7,False,349:20,10490
21580,2240,70,77,5,2,872.5,True,349:25,10495
21581,2240,73,77,5,2,753.9,True,349:25,10495
21582,2241,72,77,5,2,783.5,False,350:00,10500
21583,2241,75,77,5,2,694.6,True,350:00,10500
21584,2242,70,77,5,2,872.5,True,350:04,10504
21585,2242,73,77,5,2,753.9,True,350:04,10504
21586,2243,72,77,5,2,783.5,False,350:09,10509
21587,2243,77,77,5,2,605.6,False,350:09,10509
21588,2244,65,77,5,2,1020.7,False,350:14,10514
21589,2245,70,77,5,2,872.5,True,350:18,10518
21590,2245,73,77,5,2,753.9,True,350:18,10518
21591,2246,72,77,5,2,783.5,False,350:23,10523
21592,2246,75,77,5,2,694.6,True,350:23,10523
21593,2247,65,77,5,2,1020.7,False,350:28,10528
21594,2248,70,77,5,2,872.5,True,351:02,10532
21595,2248,73,77,5,2,753.9,True,351:02,10532
21596,2249,72,77,5,2,783.5,False,351:07,10537
21597,2249,75,77,5,2,694.6,True,351:07,10537
21598,2250,70,77,5,2,872.5,True,351:12,10542
21599,2250,73,77,5,2,753.9,True,351:12,10542
21600,2251,72,77,5,2,783.5,False,351:16,10546
21601,2251,77,77,5,2,605.6,False,351:16,10546
21602,2252,65,77,5,2,1020.7,False,351:21,10551
21603,2253,70,77,5,2,872.5,True,351:26,10556
21604,2253,73,77,5,2,753.9,True,351:26,10556
21605,2254,72,77,5,2,783.5,False,352:00,10560
21606,2254,75,77,5,2,694.6,True,352:00,10560
21607,2255,65,77,5,2,1020.7,False,352:05,10565
21608,2256,70,77,5,2,872.5,True,352:10,10570
21609,2256,73,77,5,2,753.9,True,352:10,10570
21610,2257,72,77,5,2,783.5,False,352:15,10575
21611,2257,75,77,5,2,694.6,True,352:15,10575
21612,2258,70,77,5,2,872.5,True,352:19,10579
21613,2258,73,77,5,2,753.9,True,352:19,10579
21614,2259,72,77,5,2,783.5,False,352:24,10584
21615,2259,77,77,5,2,605.6,False,352:24,10584
21616,2260,65,77,5,2,1020.7,False,352:29,10589
21617,2261,70,77,5,2,872.5,True,353:03,10593
21618,2261,73,77,5,2,753.9,True,353:03,10593
21619,2262,72,77,5,2,783.5,False,353:08,10598
21620,2262,75,77,5,2,694.6,True,353:08,10598
21621,2263,65,77,5,2,1020.7,False,353:13,10603
21622,2264,70,77,5,2,872.5,True,353:17,10607
21623,2264,73,77,5,2,753.9,True,353:17,10607
21624,2265,72,77,5,2,783.5,False,353:22,10612
21625,2265,75,77,5,2,694.6,True,353:22,10612
21626,2266,70,77,5,2,872.5,True,353:27,10617
21627,2266,73,77,5,2,753.9,True,353:27,10617
21628,2267,72,77,5,2,783.5,False,354:01,10621
21629,2267,77,77,5,2,605.6,False,354:01,10621
21630,2268,65,77,5,2,1020.7,False,354:06,10626
21631,2269,70,77,5,2,872.5,True,354:11,10631
21632,2269,73,77,5,2,753.9,True,354:11,10631
21633,2270,72,77,5,2,783.5,False,354:15,10635
21634,2270,75,77,5,2,694.6,True,354:15,10635
21635,2271,65,77,5,2,1020.7,False,354:20,10640
21636,2272,70,77,5,2,872.5,True,354:25,10645
21637,2272,73,77,5,2,753.9,True,354:25,10645
21638,2273,72,77,5,2,783.5,False,355:00,10650
21639,2273,75,77,5,2,694.6,True,355:00,10650
21640,2274,70,77,5,2,872.5,True,355:04,10654
21641,2274,73,77,5,2,753.9,True,355:04,10654
21642,2275,72,77,5,2,783.5,False,355:09,10659
21643,2275,77,77,5,2,605.6,False,355:09,10659
21644,2276,65,77,5,2,1020.7,False,355:14,10664
21645,2277,70,77,5,2,872.5,True,355:18,10668
21646,2277,73,77,5,2,753.9,True,355:18,10668
21647,2278,72,77,5,2,783.5,False,355:23,10673
21648,2278,75,77,5,2,694.6,True,355:23,10673
21649,2279,65,77,5,2,1020.7,False,355:28,10678
21650,2280,70,77,5,2,872.5,True,356:02,10682
21651,2280,73,77,5,2,753.9,True,356:02,10682
21652,2281,72,77,5,2,783.5,False,356:07,10687
21653,2281,75,77,5,2,694.6,True,356:07,10687
21654,2282,70,77,5,2,872.5,True,356:12,10692
21655,2282,73,77,5,2,753.9,True,356:12,10692
21656,2283,72,77,5,2,783.5,False,356:16,10696
21657,2283,77,77,5,2,605.6,False,356:16,10696
21658,2284,65,77,5,2,1020.7,False,356:21,10701
21659,2285,70,77,5,2,872.5,True,356:26,10706
21660,2285,73,77,5,2,753.9,True,356:26,10706
21661,2286,72,77,5,2,783.5,False,357:00,10710
21662,2286,75,77,5,2,694.6,True,357:00,10710
21663,2287,65,77,5,2,1020.7,False,357:05,10715
21664,2288,70,77,5,2,872.5,True,357:10,10720
21665,2288,73,77,5,2,753.9,True,357:10,10720
21666,2289,72,77,5,2,783.5,False,357:15,10725
21667,2289,75,77,5,2,694.6,True,357:15,10725
21668,2290,70,77,5,2,872.5,True,357:19,10729
21669,2290,73,77,5,2,753.9,True,357:19,10729
21670,2291,72,77,5,2,783.5,False,357:24,10734
21671,2291,77,77,5,2,605.6,False,357:24,10734
21672,2292,65,77,5,2,1020.7,False,357:29,10739
21673,2293,70,77,5,2,872.5,True,358:03,10743
21674,2293,73,77,5,2,753.9,True,358:03,10743
21675,2294,72,77,5,2,783.5,False,358:08,10748
21676,2294,75,77,5,2,694.6,True,358:08,10748
21677,2295,65,77,5,2,1020.7,False,358:13,10753
21678,2296,70,77,5,2,872.5,True,358:17,10757
21679,2296,73,77,5,2,753.9,True,358:17,10757
21680,2297,72,77,5,2,783.5,False,358:22,10762
21681,2297,75,77,5,2,694.6,True,358:22,10762
21682,2298,70,77,5,2,872.5,True,358:27,10767
21683,2298,73,77,5,2,753.9,True,358:27,10767
21684,2299,72,77,5,2,783.5,False,359:01,10771
21685,2299,77,77,5,2,605.6,False,359:01,10771
21686,2300,65,77,5,2,1020.7,False,359:06,10776
21687,2301,70,77,5,2,872.5,True,359:11,10781
21688,2301,73,77,5,2,753.9,True,359:11,10781
21689,2302,72,77,5,2,783.5,False,359:15,10785
21690,2302,75,77,5,2,694.6,True,359:15,10785
21691,2303,65,77,5,2,1020.7,False,359:20,10790
21692,2304,70,77,5,2,872.5,True,359:25,10795
21693,2304,73,77,5,2,753.9,True,359:25,10795
21694,2305,72,77,5,2,783.5,False,360:00,10800
21695,2305,75,77,5,2,694.6,True,360:00,10800
21696,2306,70,77,5,2,872.5,True,360:04,10804
21697,2306,73,77,5,2,753.9,True,360:04,10804
21698,2307,72,77,5,2,783.5,False,360:09,10809
21699,2307,77,77,5,2,605.6,False,360:09,10809
21700,2308,65,77,5,2,1020.7,False,360:14,10814
21701,2309,70,77,5,2,872.5,True,360:18,10818
21702,2309,73,77,5,2,753.9,True,360:18,10818
21703,2310,72,77,5,2,783.5,False,360:23,10823
21704,2310,75,77,5,2,694.6,True,360:23,10823
21705,2311,65,77,5,2,1020.7,False,360:28,10828
21706,2312,70,77,5,2,872.5,True,361:02,10832
21707,2312,73,77,5,2,753.9,True,361:02,10832
21708,2313,72,77,5,2,783.5,False,361:07,10837
21709,2313,75,77,5,2,694.6,True,361:07,10837
21710,2314,70,77,5,2,872.5,True,361:12,10842
21711,2314,73,77,5,2,753.9,True,361:12,10842
21712,2315,72,77,5,2,783.5,False,361:16,10846
21713,2315,77,77,5,2,605.6,False,361:16,10846
21714,2316,65,77,5,2,1020.7,False,361:21,10851
21715,2317,70,77,5,2,872.5,True,361:26,10856
21716,2317,73,77,5,2,753.9,True,361:26,10856
21717,2318,72,77,5,2,783.5,False,362:00,10860
21718,2318,75,77,5,2,694.6,True,362:00,10860
21719,2319,65,77,5,2,1020.7,False,362:05,10865
21720,2320,70,77,5,2,872.5,True,362:10,10870
21721,2320,73,77,5,2,753.9,True,362:10,10870
21722,2321,72,77,5,2,783.5,False,362:15,10875
21723,2321,75,77,5,2,694.6,True,362:15,10875
21724,2322,70,77,5,2,872.5,True,362:19,10879
21725,2322,73,77,5,2,753.9,True,362:19,10879
21726,2323,72,77,5,2,783.5,False,362:24,10884
21727,2323,77,77,5,2,605.6,False,362:24,10884
21728,2324,65,77,5,2,1020.7,False,362:29,10889
21729,2325,70,77,5,2,872.5,True,363:03,10893
21730,2325,73,77,5,2,753.9,True,363:03,10893
21731,2326,72,77,5,2,783.5,False,363:08,10898
21732,2326,75,77,5,2,694.6,True,363:08,10898
21733,2327,65,77,5,2,1020.7,False,363:13,10903
21734,2328,70,77,5,2,872.5,True,363:17,10907
21735,2328,73,77,5,2,753.9,True,363:17,10907
21736,2329,72,77,5,2,783.5,False,363:22,10912
21737,2329,75,77,5,2,694.6,True,363:22,10912
21738,2330,70,77,5,2,872.5,True,363:27,10917
21739,2330,73,77,5,2,753.9,True,363:27,10917
21740,2331,72,77,5,2,783.5,False,364:01,10921
21741,2331,77,77,5,2,605.6,False,364:01,10921
21742,2332,65,77,5,2,1020.7,False,364:06,10926
21743,2333,70,77,5,2,872.5,True,364:11,10931
21744,2333,73,77,5,2,753.9,True,364:11,10931
21745,2334,72,77,5,2,783.5,False,364:15,10935
21746,2334,75,77,5,2,694.6,True,364:15,10935
21747,2335,65,77,5,2,1020.7,False,364:20,10940
21748,2336,70,77,5,2,872.5,True,364:25,10945
21749,2336,73,77,5,2,753.9,True,364:25,10945
21750,2337,72,77,5,2,783.5,False,365:00,10950
21751,2337,75,77,5,2,694.6,True,365:00,10950
21752,2338,70,77,5,2,872.5,True,365:04,10954
21753,2338,73,77,5,2,753.9,True,365:04,10954
21754,2339,72,77,5,2,783.5,False,365:09,10959
21755,2339,77,77,5,2,605.6,False,365:09,10959
21756,2340,65,77,5,2,1020.7,False,365:14,10964
21757,2341,70,77,5,2,872.5,True,365:18,10968
21758,2341,73,77,5,2,753.9,True,365:18,10968
21759,2342,72,77,5,2,783.5,False,365:23,10973
21760,2342,75,77,5,2,694.6,True,365:23,10973
21761,2343,65,77,5,2,1020.7,False,365:28,10978
21762,2344,70,77,5,2,872.5,True,366:02,10982
21763,2344,73,77,5,2,753.9,True,366:02,10982
21764,2345,72,77,5,2,783.5,False,366:07,10987
21765,2345,75,77,5,2,694.6,True,366:07,10987
21766,2346,70,77,5,2,872.5,True,366:12,10992
21767,2346,73,77,5,2,753.9,True,366:12,10992
21768,2347,72,77,5,2,783.5,False,366:16,10996
21769,2347,77,77,5,2,605.6,False,366:16,10996
21770,2348,65,77,5,2,1020.7,False,366:21,11001
21771,2349,70,77,5,2,872.5,True,366:26,11006
21772,2349,73,77,5,2,753.9,True,366:26,11006
21773,2350,72,77,5,2,783.5,False,367:00,11010
21774,2350,75,77,5,2,694.6,True,367:00,11010
21775,2351,65,77,5,2,1020.7,False,367:05,11015
21776,2352,70,77,5,2,872.5,True,367:10,11020
21777,2352,73,77,5,2,753.9,True,367:10,11020
21778,2353,72,77,5,2,783.5,False,367:15,11025
21779,2353,75,77,5,2,694.6,True,367:15,11025
21780,2354,70,77,5,2,872.5,True,367:19,11029
21781,2354,73,77,5,2,753.9,True,367:19,11029
21782,2355,72,77,5,2,783.5,False,367:24,11034
21783,2355,77,77,5,2,605.6,False,367:24,11034
21784,2356,65,77,5,2,1020.7,False,367:29,11039
21785,2357,70,77,5,2,872.5,True,368:03,11043
21786,2357,73,77,5,2,753.9,True,368:03,11043
21787,2358,72,77,5,2,783.5,False,368:08,11048
21788,2358,75,77,5,2,694.6,True,368:08,11048
21789,2359,65,77,5,2,1020.7,False,368:13,11053
21790,2360,70,77,5,2,872.5,True,368:17,11057
21791,2360,73,77,5,2,753.9,True,368:17,11057
21792,2361,72,77,5,2,783.5,False,368:22,11062
21793,2361,75,77,5,2,694.6,True,368:22,11062
21794,2362,70,77,5,2,872.5,True,368:27,11067
21795,2362,73,77,5,2,753.9,True,368:27,11067
21796,2363,72,77,5,2,783.5,False,369:01,11071
21797,2363,77,77,5,2,605.6,False,369:01,11071
21798,2364,65,77,5,2,1020.7,False,369:06,11076
21799,2365,70,77,5,2,872.5,True,369:11,11081
21800,2365,73,77,5,2,753.9,True,369:11,11081
21801,2366,72,77,5,2,783.5,False,369:15,11085
21802,2366,75,77,5,2,694.6,True,369:15,11085
21803,2367,65,77,5,2,1020.7,False,369:20,11090
21804,2368,70,77,5,2,872.5,True,369:25,11095
21805,2368,73,77,5,2,753.9,True,369:25,11095
21806,2369,72,77,5,2,783.5,False,370:00,11100
21807,2369,75,77,5,2,694.6,True,370:00,11100
21808,2370,70,77,5,2,872.5,True,370:04,11104
21809,2370,73,77,5,2,753.9,True,370:04,11104
21810,2371,72,77,5,2,783.5,False,370:09,11109
21811,2371,77,77,5,2,605.6,False,370:09,11109
21812,2372,65,77,5,2,1020.7,False,370:14,11114
21813,2373,70,77,5,2,872.5,True,370:18,11118
21814,2373,73,77,5,2,753.9,True,370:18,11118
21815,2374,72,77,5,2,783.5,False,370:23,11123
21816,2374,75,77,5,2,694.6,True,370:23,11123
21817,2375,65,77,5,2,1020.7,False,370:28,11128
21818,2376,70,77,5,2,872.5,True,371:02,11132
21819,2376,73,77,5,2,753.9,True,371:02,11132
21820,2377,72,77,5,2,783.5,False,371:07,11137
21821,2377,75,77,5,2,694.6,True,371:07,11137
21822,2378,70,77,5,2,872.5,True,371:12,11142
21823,2378,73,77,5,2,753.9,True,371:12,11142
21824,2379,72,77,5,2,783.5,False,371:16,11146
21825,2379,77,77,5,2,605.6,False,371:16,11146
21826,2380,65,77,5,2,1020.7,False,371:21,11151
21827,2381,70,77,5,2,872.5,True,371:26,11156
21828,2381,73,77,5,2,753.9,True,371:26,11156
21829,2382,72,77,5,2,783.5,False,372:00,11160
21830,2382,75,77,5,2,694.6,True,372:00,11160
21831,2383,65,77,5,2,1020.7,False,372:05,11165
21832,2384,70,77,5,2,872.5,True,372:10,11170
21833,2384,73,77,5,2,753.9,True,372:10,11170
21834,2385,72,77,5,2,783.5,False,372:15,11175
21835,2385,75,77,5,2,694.6,True,372:15,11175
21836,2386,70,77,5,2,872.5,True,372:19,11179
21837,2386,73,77,5,2,753.9,True,372:19,11179
21838,2387,72,77,5,2,783.5,False,372:24,11184
21839,2387,77,77,5,2,605.6,False,372:24,11184
21840,2388,65,77,5,2,1020.7,False,372:29,11189
21841,2389,70,77,5,2,872.5,True,373:03,11193
21842,2389,73,77,5,2,753.9,True,373:03,11193
21843,2390,72,77,5,2,783.5,False,373:08,11198
21844,2390,75,77,5,2,694.6,True,373:08,11198
21845,2391,65,77,5,2,1020.7,False,373:13,11203
21846,2392,70,77,5,2,872.5,True,373:17,11207
21847,2392,73,77,5,2,753.9,True,373:17,11207
21848,2393,72,77,5,2,783.5,False,373:22,11212
21849,2393,75,77,5,2,694.6,True,373:22,11212
21850,2394,70,77,5,2,872.5,True,373:27,11217
21851,2394,73,77,5,2,753.9,True,373:27,11217
21852,2395,72,77,5,2,783.5,False,374:01,11221
21853,2395,77,77,5,2,605.6,False,374:01,11221
21854,2396,65,77,5,2,1020.7,False,374:06,11226
21855,2397,70,77,5,2,872.5,True,374:11,11231
21856,2397,73,77,5,2,753.9,True,374:11,11231
21857,2398,72,77,5,2,783.5,False,374:15,11235
21858,2398,75,77,5,2,694.6,True,374:15,11235
21859,2399,65,77,5,2,1020.7,False,374:20,11240
21860,2400,70,77,5,2,872.5,True,374:25,11245
21861,2400,73,77,5,2,753.9,True,374:25,11245
21862,2401,72,77,5,2,783.5,False,375:00,11250
21863,2401,75,77,5,2,694.6,True,375:00,11250
21864,2402,70,77,5,2,872.5,True,375:04,11254
21865,2402,73,77,5,2,753.9,True,375:04,11254
21866,2403,72,77,5,2,783.5,False,375:09,11259
21867,2403,77,77,5,2,605.6,False,375:09,11259
21868,2404,65,77,5,2,1020.7,False,375:14,11264
21869,2405,70,77,5,2,872.5,True,375:18,11268
21870,2405,73,77,5,2,753.9,True,375:18,11268
21871,2406,72,77,5,2,783.5,False,375:23,11273
21872,2406,75,77,5,2,694.6,True,375:23,11273
21873,2407,65,77,5,2,1020.7,False,375:28,11278
21874,2408,70,77,5,2,872.5,True,376:02,11282
21875,2408,73,77,5,2,753.9,True,376:02,11282
21876,2409,72,77,5,2,783.5,False,376:07,11287
21877,2409,75,77,5,2,694.6,True,376:07,11287
21878,2410,70,77,5,2,872.5,True,376:12,11292
21879,2410,73,77,5,2,753.9,True,376:12,11292
21880,2411,72,77,5,2,783.5,False,376:16,11296
